asset_id,price,token_price,sale date,x,y,asset_properties
115792089237316195423570985008687907835915583952672702402825479028892950855575,$585.042,"7,900 (MANA)","~17 days ago 10/26/2020, 4:46:36 AM",-52,-105,"{'ok': True, 'data': {'id': '-52,-105', 'x': -52, 'y': -105, 'auction_price': 1000, 'district_id': None, 'owner': '0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92', 'data': {'version': 0}, 'auction_owner': '0xd13c44294c9d62fb38fef04ef5742fff72e0b885', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 0}}}, 'last_transferred_at': '1603701996000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
29264283555200707857850216239132066185077,$736.49,"10,000 (MANA)","~17 days ago 10/25/2020, 10:35:51 PM",85,-139,"{'ok': True, 'data': {'id': '85,-139', 'x': 85, 'y': -139, 'auction_price': 1563, 'district_id': None, 'owner': '0x959e104e1a4db6317fa58f8295f586e1a978c297', 'data': {'version': 0}, 'auction_owner': '0x8b8dcdb651a67b1d70ac5ee0a8cc1e7a10a8bb1c', 'tags': {'proximity': {'district': {'district_id': '106f1557-4a92-41a4-9f18-40fcb90b4031', 'distance': 0}}}, 'last_transferred_at': '1603768555000', 'estate_id': '3871', 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
115792089237316195423570985008687907808352712232076686862292135826919725727668,$587.816,"7,990 (MANA)","~17 days ago 10/25/2020, 6:50:53 PM",-133,-76,"{'ok': True, 'data': {'id': '-133,-76', 'x': -133, 'y': -76, 'auction_price': 12117.08, 'district_id': None, 'owner': '0x81293d56c238b93b5aa997f5ce14b81fa4ca1e7b', 'data': {'version': 0}, 'auction_owner': '0x8caefa3d9f33e90ef8bc32523cd0ad41972244e0', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 1}}}, 'last_transferred_at': '1603666253000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1545426228000', 'operator': None}}"
49000660836615138738725943470174622449628,$666.063,"9,000 (MANA)","~17 days ago 10/25/2020, 6:46:26 PM",143,-36,"{'ok': True, 'data': {'id': '143,-36', 'x': 143, 'y': -36, 'auction_price': 12747.33, 'district_id': None, 'owner': '0x959e104e1a4db6317fa58f8295f586e1a978c297', 'data': {'version': 0}, 'auction_owner': '0x1c4e0475ee9d07abe15ee0e1a24ecedc89579fc0', 'tags': {'proximity': {'district': {'district_id': '106f1557-4a92-41a4-9f18-40fcb90b4031', 'distance': 4}, 'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 1}}}, 'last_transferred_at': '1603666986000', 'estate_id': '1484', 'update_operator': None, 'auction_timestamp': '1545408077000', 'operator': None}}"
10208471007628153903901238222953046343646,"$1,313.717","17,900 (MANA)","~17 days ago 10/25/2020, 2:13:05 PM",29,-34,"{'ok': True, 'data': {'id': '29,-34', 'x': 29, 'y': -34, 'auction_price': 6369, 'district_id': None, 'owner': '0xf293dfe0ac79c2536b9426957ac8898d6c743717', 'data': {'ipns': '', 'name': 'Premium Corner', 'version': 0, 'description': 'Excellent location Fish * heart of the city !'}, 'auction_owner': '0x00c8bf90e55fb2b5242ecd147cf638f2f94a45d9', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 0}}}, 'last_transferred_at': '1603649585000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
8847341539944400050047739793225973497823,"$1,182.704","16,000 (MANA)","~17 days ago 10/25/2020, 1:48:44 PM",25,-33,"{'ok': True, 'data': {'id': '25,-33', 'x': 25, 'y': -33, 'auction_price': 2443, 'district_id': None, 'owner': '0x08dc8561dbfb9caa0733127bcc3282daf1956742', 'data': {'ipns': '', 'name': 'Center Deal !', 'version': 0, 'description': 'Rare center parcel'}, 'auction_owner': '0x25cea9c61f38b0d39b65247e4e68d9d2873b4cf4', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 0}}}, 'last_transferred_at': '1603648124000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
115792089237316195423570985008687907808692994598997625325755510434351493939124,$588.144,"7,990 (MANA)","~17 days ago 10/25/2020, 8:40:04 AM",-132,-76,"{'ok': True, 'data': {'id': '-132,-76', 'x': -132, 'y': -76, 'auction_price': 12117.08, 'district_id': None, 'owner': '0x34781ebfad057b45f42375b8983b60957af80340', 'data': {'version': 0}, 'auction_owner': '0x8caefa3d9f33e90ef8bc32523cd0ad41972244e0', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 1}}}, 'last_transferred_at': '1603629604000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1545426228000', 'operator': None}}"
11909882842232846221218111260111887401044,$982.285,"13,300 (MANA)","~18 days ago 10/25/2020, 3:10:37 AM",35,84,"{'ok': True, 'data': {'id': '35,84', 'x': 35, 'y': 84, 'auction_price': 1563, 'district_id': None, 'owner': '0xd910a4e36aa960b7a645de17142ad4839abc61d5', 'data': {'ipns': '', 'name': 'Future Home of DigitalTextiles.eth', 'version': 0, 'description': 'Exploring the senses in the Metaverse'}, 'auction_owner': '0xa91c173412015bb9742f8c84196558765231cbe8', 'tags': {'proximity': {'district': {'district_id': '2d0043ab-3dbb-419f-8744-5ffe166a4270', 'distance': 6}, 'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 8}}}, 'last_transferred_at': '1603609837000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
10208471007628153903901238222953046343755,"$1,065.576","14,500 (MANA)","~18 days ago 10/25/2020, 2:18:40 AM",30,75,"{'ok': True, 'data': {'id': '30,75', 'x': 30, 'y': 75, 'auction_price': 1000, 'district_id': None, 'owner': '0x234e228a33b516500388ffae36034fa5bd2f668b', 'data': {'version': 0}, 'auction_owner': '0xca9cbd376488dd77187e99864ba7ce1ff670cb69', 'tags': {'proximity': {'district': {'district_id': '2d0043ab-3dbb-419f-8744-5ffe166a4270', 'distance': 2}}}, 'last_transferred_at': '1603806782000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
10548753374549092367364612830384814555211,"$1,065.576","14,500 (MANA)","~18 days ago 10/25/2020, 2:18:20 AM",31,75,"{'ok': True, 'data': {'id': '31,75', 'x': 31, 'y': 75, 'auction_price': 1000, 'district_id': None, 'owner': '0x234e228a33b516500388ffae36034fa5bd2f668b', 'data': {'version': 0}, 'auction_owner': '0xca9cbd376488dd77187e99864ba7ce1ff670cb69', 'tags': {'proximity': {'district': {'district_id': '2d0043ab-3dbb-419f-8744-5ffe166a4270', 'distance': 2}}}, 'last_transferred_at': '1603806905000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
115792089237316195423570985008687907824686265844281733108534116983644599877592,$594.546,"7,900 (MANA)","~18 days ago 10/24/2020, 11:09:52 PM",-85,-40,"{'ok': True, 'data': {'id': '-85,-40', 'x': -85, 'y': -40, 'auction_price': 1000, 'district_id': None, 'owner': '0x9a3f239bc6b35c77165c334dc0eab0692dec4e6d', 'data': {'version': 0}, 'auction_owner': '0xd13c44294c9d62fb38fef04ef5742fff72e0b885', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 1}}}, 'last_transferred_at': '1603595392000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
51042355038140769519506191114765231718356,$0.076,1 (MANA),"~18 days ago 10/24/2020, 5:13:15 PM",149,-44,"{'ok': True, 'data': {'id': '149,-44', 'x': 149, 'y': -44, 'auction_price': 2443, 'district_id': None, 'owner': '0x87956abc4078a0cc3b89b419928b857b8af826ed', 'data': {'ipns': 'ipns:Qmc5h8yBp2kx6Lehfhe9iRQaiSG7yyupcfRUPyb5RqPB8Q', 'name': '', 'version': 0, 'description': ''}, 'auction_owner': '0x19e8b0067df4b5ba3f7846854e21502de0e42025', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 0}}}, 'last_transferred_at': '1603574036000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
49681225570457015665652692685038158872521,"$1,239.6","16,000 (MANA)","~18 days ago 10/24/2020, 11:53:18 AM",145,-55,"{'ok': True, 'data': {'id': '145,-55', 'x': 145, 'y': -55, 'auction_price': 6937.67, 'district_id': None, 'owner': '0x1ea027314c055705ac09d9bc742e6eacc7a1ceb2', 'data': {'ipns': '', 'name': 'Prime Grand Dragon Parcel🐲     Ideal Location', 'version': 0, 'description': 'PRIME metaverse real estate! This serene Mushroom Forest is THE Corridor to DRAGON CITY’s East Gate, the 🔥HOTTEST neighborhood in DCL! 🐲'}, 'auction_owner': '0x8b51c1ba09ee33e7649cac62ccb6d0f410f5647a', 'tags': {'proximity': {'district': {'district_id': '106f1557-4a92-41a4-9f18-40fcb90b4031', 'distance': 6}, 'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 4}}}, 'last_transferred_at': '1604672167000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1545575395000', 'operator': None}}"
10548753374549092367364612830384814555212,"$1,115.862","14,500 (MANA)","~18 days ago 10/24/2020, 9:38:17 AM",31,76,"{'ok': True, 'data': {'id': '31,76', 'x': 31, 'y': 76, 'auction_price': 1000, 'district_id': None, 'owner': '0x234e228a33b516500388ffae36034fa5bd2f668b', 'data': {'version': 0}, 'auction_owner': '0xca9cbd376488dd77187e99864ba7ce1ff670cb69', 'tags': {'proximity': {'district': {'district_id': '2d0043ab-3dbb-419f-8744-5ffe166a4270', 'distance': 2}}}, 'last_transferred_at': '1603807584000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
10208471007628153903901238222953046343756,"$1,115.862","14,500 (MANA)","~18 days ago 10/24/2020, 9:38:12 AM",30,76,"{'ok': True, 'data': {'id': '30,76', 'x': 30, 'y': 76, 'auction_price': 1000, 'district_id': None, 'owner': '0x234e228a33b516500388ffae36034fa5bd2f668b', 'data': {'version': 0}, 'auction_owner': '0xca9cbd376488dd77187e99864ba7ce1ff670cb69', 'tags': {'proximity': {'district': {'district_id': '2d0043ab-3dbb-419f-8744-5ffe166a4270', 'distance': 1}}}, 'last_transferred_at': '1603806905000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
10548753374549092367364612830384814555213,"$1,115.862","14,500 (MANA)","~18 days ago 10/24/2020, 9:37:40 AM",31,77,"{'ok': True, 'data': {'id': '31,77', 'x': 31, 'y': 77, 'auction_price': 1000, 'district_id': None, 'owner': '0x234e228a33b516500388ffae36034fa5bd2f668b', 'data': {'version': 0}, 'auction_owner': '0xca9cbd376488dd77187e99864ba7ce1ff670cb69', 'tags': {'proximity': {'district': {'district_id': '2d0043ab-3dbb-419f-8744-5ffe166a4270', 'distance': 2}}}, 'last_transferred_at': '1603820495000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
10208471007628153903901238222953046343757,"$1,115.862","14,500 (MANA)","~18 days ago 10/24/2020, 9:37:20 AM",30,77,"{'ok': True, 'data': {'id': '30,77', 'x': 30, 'y': 77, 'auction_price': 1000, 'district_id': None, 'owner': '0x234e228a33b516500388ffae36034fa5bd2f668b', 'data': {'version': 0}, 'auction_owner': '0xca9cbd376488dd77187e99864ba7ce1ff670cb69', 'tags': {'proximity': {'district': {'district_id': '2d0043ab-3dbb-419f-8744-5ffe166a4270', 'distance': 1}}}, 'last_transferred_at': '1603807584000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
8507059173023461586584365185794205286470,$611.994,"7,980 (MANA)","~18 days ago 10/24/2020, 7:43:56 AM",25,70,"{'ok': True, 'data': {'id': '25,70', 'x': 25, 'y': 70, 'auction_price': 1000, 'district_id': None, 'owner': '0x848f11e9c468be9ef6bf5f1daa742e6adf25d7a7', 'data': {'version': 0}, 'auction_owner': '0xd13c44294c9d62fb38fef04ef5742fff72e0b885', 'tags': {'proximity': {'district': {'district_id': '2d0043ab-3dbb-419f-8744-5ffe166a4270', 'distance': 4}}}, 'last_transferred_at': '1603703503000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
115792089237316195423570985008687907832853042650384256231655107562007036952606,$660.271,"8,990 (MANA)","~19 days ago 10/23/2020, 6:11:22 PM",-60,30,"{'ok': True, 'data': {'id': '-60,30', 'x': -60, 'y': 30, 'auction_price': 2443, 'district_id': None, 'owner': '0x7f90ab92b283cb28ae70c9fb4cb36038fa1918f9', 'data': {'version': 0}, 'auction_owner': '0xc1a9dd4fb884073ec073e9b77ea839cbf22002ab', 'tags': {'proximity': {'district': {'district_id': '992e008a-ebdd-47e9-9fa9-7b14610a98d7', 'distance': 7}, 'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 8}}}, 'last_transferred_at': '1603491082000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
13611294676837538538534984297270728458211,"$1,291.5","17,500 (MANA)","~19 days ago 10/23/2020, 4:26:02 PM",39,-29,"{'ok': True, 'data': {'id': '39,-29', 'x': 39, 'y': -29, 'auction_price': 1563, 'district_id': None, 'owner': '0xb3a422a68cec22435ed002caab4d0d2eb6cce28c', 'data': {'ipns': '', 'name': '50:50 Fish ', 'version': 0, 'description': 'Central Deal'}, 'auction_owner': '0x3fd793a325d4a09ce9c22305128ca743152506d3', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 0}}}, 'last_transferred_at': '1603484762000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
29604565922121646321313590846563834396533,$720.12,"10,000 (MANA)","~19 days ago 10/23/2020, 1:33:31 PM",86,-139,"{'ok': True, 'data': {'id': '86,-139', 'x': 86, 'y': -139, 'auction_price': 1563, 'district_id': None, 'owner': '0x959e104e1a4db6317fa58f8295f586e1a978c297', 'data': {'version': 0}, 'auction_owner': '0x8b8dcdb651a67b1d70ac5ee0a8cc1e7a10a8bb1c', 'tags': {'proximity': {'district': {'district_id': '106f1557-4a92-41a4-9f18-40fcb90b4031', 'distance': 0}}}, 'last_transferred_at': '1603768555000', 'estate_id': '3871', 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
13951577043758477001998358904702496669585,"$1,521.66","20,000 (MANA)","~20 days ago 10/23/2020, 12:13:24 AM",40,-111,"{'ok': True, 'data': {'id': '40,-111', 'x': 40, 'y': -111, 'auction_price': 1250, 'district_id': None, 'owner': '0x367fd324d4cd93a7a7860a94db42c924c6f0b131', 'data': {'version': 0}, 'auction_owner': '0x0727fc3970cca8a5e57145777133dc551c124beb', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 0}}}, 'last_transferred_at': '1603426404000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
49340943203536077202189318077606390661086,$614.624,"8,000 (MANA)","~20 days ago 10/22/2020, 7:00:05 PM",144,-34,"{'ok': True, 'data': {'id': '144,-34', 'x': 144, 'y': -34, 'auction_price': 7642.57, 'district_id': None, 'owner': '0xf7712f47bb2527b76a011656947b964c2f5733ba', 'data': {'ipns': '', 'name': 'IDF', 'version': 0, 'description': ''}, 'auction_owner': '0xa0f939965e18e969ddabab056e81dae2e2e7df4d', 'tags': {'proximity': {'district': {'district_id': '106f1557-4a92-41a4-9f18-40fcb90b4031', 'distance': 5}, 'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 3}}}, 'last_transferred_at': '1603407605000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1545555094000', 'operator': None}}"
18375247813730677027022228801315483418499,$648.975,"8,500 (MANA)","~20 days ago 10/22/2020, 4:38:19 PM",53,-125,"{'ok': True, 'data': {'id': '53,-125', 'x': 53, 'y': -125, 'auction_price': 1000, 'district_id': None, 'owner': '0x77f478a73858f55973e6ad80f57502793730b721', 'data': {'ipns': '', 'name': 'IDF', 'version': 0, 'description': '19 Parcels west of Dragon City Distinct'}, 'auction_owner': '0x36aedd6cca549b1f2a369e9ac2f9200db31d8c7a', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 7}}}, 'last_transferred_at': '1603399099000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
115792089237316195423570985008687907817880618505862963839266624835009235648484,"$1,790.736","23,800 (MANA)","~20 days ago 10/22/2020, 12:52:20 PM",-105,-28,"{'ok': True, 'data': {'id': '-105,-28', 'x': -105, 'y': -28, 'auction_price': 1250, 'district_id': None, 'owner': '0x959e104e1a4db6317fa58f8295f586e1a978c297', 'data': {'version': 0}, 'auction_owner': '0xe1542da510c71a16ade3f85349936e7dfb0ae8b2', 'tags': {'proximity': {'district': {'district_id': 'e3118325-fe60-45bd-9a10-358a26ce66e4', 'distance': 8}, 'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 0}}}, 'last_transferred_at': '1603385809000', 'estate_id': '3824', 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
47299249002010446421409070433015781392360,$612.424,"8,000 (MANA)","~20 days ago 10/22/2020, 10:44:11 AM",138,-24,"{'ok': True, 'data': {'id': '138,-24', 'x': 138, 'y': -24, 'auction_price': 6877.64, 'district_id': None, 'owner': '0x959e104e1a4db6317fa58f8295f586e1a978c297', 'data': {'version': 0}, 'auction_owner': '0x7103a727dd976fcb389921ceb148d2ea03e484b6', 'tags': {}, 'last_transferred_at': '1603378124000', 'estate_id': '3867', 'update_operator': None, 'auction_timestamp': '1545577124000', 'operator': None}}"
47299249002010446421409070433015781392359,$602.488,"8,000 (MANA)","~20 days ago 10/22/2020, 10:09:04 AM",138,-25,"{'ok': True, 'data': {'id': '138,-25', 'x': 138, 'y': -25, 'auction_price': 6877.64, 'district_id': None, 'owner': '0x959e104e1a4db6317fa58f8295f586e1a978c297', 'data': {'version': 0}, 'auction_owner': '0x7103a727dd976fcb389921ceb148d2ea03e484b6', 'tags': {}, 'last_transferred_at': '1603378124000', 'estate_id': '3867', 'update_operator': None, 'auction_timestamp': '1545577124000', 'operator': None}}"
115792089237316195423570985008687907842040666557249594745166221962664778661898,"$2,079.193","27,500 (MANA)","~20 days ago 10/22/2020, 7:27:29 AM",-33,10,"{'ok': True, 'data': {'id': '-33,10', 'x': -33, 'y': 10, 'auction_price': 15625, 'district_id': None, 'owner': '0x4de20e4fd38430668eec7c40b0f20d6b75b24960', 'data': {'version': 0}, 'auction_owner': '0x4de20e4fd38430668eec7c40b0f20d6b75b24960', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 0}}}, 'last_transferred_at': '1603366049000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
19055812547572553953948978016179019841529,$577.383,"7,750 (MANA)","~21 days ago 10/22/2020, 1:11:09 AM",55,-7,"{'ok': True, 'data': {'id': '55,-7', 'x': 55, 'y': -7, 'auction_price': 1000, 'district_id': None, 'owner': '0xccf3ebd08eb9d979c985f8857454ef7bbf564875', 'data': {'version': 0}, 'auction_owner': '0xab385034c8c0894abfc5667325305ba342cbe9b0', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 3}}}, 'last_transferred_at': '1603343469000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
19055812547572553953948978016179019841530,$573.709,"7,750 (MANA)","~21 days ago 10/22/2020, 12:53:55 AM",55,-6,"{'ok': True, 'data': {'id': '55,-6', 'x': 55, 'y': -6, 'auction_price': 1000, 'district_id': None, 'owner': '0x650d354a76da94d44d333dcc4d0c84df049a57c6', 'data': {'version': 0}, 'auction_owner': '0xab385034c8c0894abfc5667325305ba342cbe9b0', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 3}}}, 'last_transferred_at': '1603342435000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
51042355038140769519506191114765231718259,$960.994,"12,950 (MANA)","~21 days ago 10/21/2020, 7:29:12 PM",149,-141,"{'ok': True, 'data': {'id': '149,-141', 'x': 149, 'y': -141, 'auction_price': 2443, 'district_id': None, 'owner': '0xd99b9d5d9336f89858040a4eae5d94ff2ea9ea51', 'data': {'ipns': '', 'name': ""Mario's abode.   "", 'version': 0, 'description': ""Hello Neighbours. I'm new here. ""}, 'auction_owner': '0xd11a019a70986bd607cbc1c1f9ae221c78581f49', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 0}}}, 'last_transferred_at': '1603322952000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
13611294676837538538534984297270728458127,"$2,226.24","30,000 (MANA)","~21 days ago 10/21/2020, 7:22:03 PM",39,-113,"{'ok': True, 'data': {'id': '39,-113', 'x': 39, 'y': -113, 'auction_price': 1250, 'district_id': None, 'owner': '0x959e104e1a4db6317fa58f8295f586e1a978c297', 'data': {'ipns': '', 'name': 'N. DCL Road Parcel', 'version': 0, 'description': 'On The Hollywood sign of DCL.'}, 'auction_owner': '0x0727fc3970cca8a5e57145777133dc551c124beb', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 0}}}, 'last_transferred_at': '1603509891000', 'estate_id': '3869', 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
49340943203536077202189318077606390660997,$477.612,1.2 (ETH),"~21 days ago 10/21/2020, 1:01:59 PM",144,-123,"{'ok': True, 'data': {'id': '144,-123', 'x': 144, 'y': -123, 'auction_price': 10554.44, 'district_id': None, 'owner': '0x959e104e1a4db6317fa58f8295f586e1a978c297', 'data': {'ipns': '', 'name': 'Dragon City', 'version': 0, 'description': ''}, 'auction_owner': '0xe010b3bcbb3d077a82985194800227914393360a', 'tags': {'proximity': {'district': {'district_id': '106f1557-4a92-41a4-9f18-40fcb90b4031', 'distance': 5}, 'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 5}}}, 'last_transferred_at': '1605054150000', 'estate_id': '1547', 'update_operator': None, 'auction_timestamp': '1545471232000', 'operator': None}}"
10548753374549092367364612830384814555215,$691.401,"9,500 (MANA)","~22 days ago 10/21/2020, 2:33:58 AM",31,79,"{'ok': True, 'data': {'id': '31,79', 'x': 31, 'y': 79, 'auction_price': 1000, 'district_id': None, 'owner': '0x959e104e1a4db6317fa58f8295f586e1a978c297', 'data': {'ipns': '', 'name': 'Nice *CHEAP* Spot !', 'version': 0, 'description': 'Wanted area !   *CHEAP*'}, 'auction_owner': '0xca9cbd376488dd77187e99864ba7ce1ff670cb69', 'tags': {'proximity': {'district': {'district_id': '2d0043ab-3dbb-419f-8744-5ffe166a4270', 'distance': 2}}}, 'last_transferred_at': '1603262715000', 'estate_id': '3866', 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
10548753374549092367364612830384814555214,$691.401,"9,500 (MANA)","~22 days ago 10/21/2020, 2:33:58 AM",31,78,"{'ok': True, 'data': {'id': '31,78', 'x': 31, 'y': 78, 'auction_price': 1000, 'district_id': None, 'owner': '0x959e104e1a4db6317fa58f8295f586e1a978c297', 'data': {'ipns': '', 'name': 'Nice *CHEAP* Spot !', 'version': 0, 'description': 'Wanted area !   *CHEAP*'}, 'auction_owner': '0xca9cbd376488dd77187e99864ba7ce1ff670cb69', 'tags': {'proximity': {'district': {'district_id': '2d0043ab-3dbb-419f-8744-5ffe166a4270', 'distance': 2}}}, 'last_transferred_at': '1603262715000', 'estate_id': '3866', 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
10208471007628153903901238222953046343759,$691.401,"9,500 (MANA)","~22 days ago 10/21/2020, 2:33:58 AM",30,79,"{'ok': True, 'data': {'id': '30,79', 'x': 30, 'y': 79, 'auction_price': 1000, 'district_id': None, 'owner': '0x959e104e1a4db6317fa58f8295f586e1a978c297', 'data': {'version': 0}, 'auction_owner': '0xca9cbd376488dd77187e99864ba7ce1ff670cb69', 'tags': {'proximity': {'district': {'district_id': '2d0043ab-3dbb-419f-8744-5ffe166a4270', 'distance': 1}}}, 'last_transferred_at': '1603262715000', 'estate_id': '3866', 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
10208471007628153903901238222953046343758,$691.401,"9,500 (MANA)","~22 days ago 10/21/2020, 2:33:58 AM",30,78,"{'ok': True, 'data': {'id': '30,78', 'x': 30, 'y': 78, 'auction_price': 1000, 'district_id': None, 'owner': '0x959e104e1a4db6317fa58f8295f586e1a978c297', 'data': {'version': 0}, 'auction_owner': '0xca9cbd376488dd77187e99864ba7ce1ff670cb69', 'tags': {'proximity': {'district': {'district_id': '2d0043ab-3dbb-419f-8744-5ffe166a4270', 'distance': 1}}}, 'last_transferred_at': '1603262715000', 'estate_id': '3866', 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
24500330418307569369362971735087311224871,"$1,725.12","24,000 (MANA)","~22 days ago 10/21/2020, 12:03:23 AM",72,39,"{'ok': True, 'data': {'id': '72,39', 'x': 72, 'y': 39, 'auction_price': 1563, 'district_id': None, 'owner': '0x6e3f8832ff4059f11653638840242295d4bde0dc', 'data': {'ipns': '', 'name': 'Ethermonland District', 'version': 0, 'description': 'The popular one-stop Ethermonland in Decentraland for Ethermon pet lovers.'}, 'auction_owner': '0xac097c7e31a2add6244a0f36dba5776d04f5a3fc', 'tags': {'proximity': {'district': {'district_id': '7260a387-15b6-43b7-99cd-6443002354c4', 'distance': 0}}}, 'last_transferred_at': '1603253003000', 'estate_id': None, 'update_operator': '0xd2c2b103b500d35b45c79f106ceaf11bc9e8afdb', 'auction_timestamp': '1517356800000', 'operator': None}}"
50361790304298892592579441899901695295452,$651.933,"9,000 (MANA)","~22 days ago 10/20/2020, 11:39:00 PM",147,-36,"{'ok': True, 'data': {'id': '147,-36', 'x': 147, 'y': -36, 'auction_price': 12091.46, 'district_id': None, 'owner': '0x6483ed8b0ce20e44d9adc7e584b35094207be53b', 'data': {'version': 0}, 'auction_owner': '0x1c4e0475ee9d07abe15ee0e1a24ecedc89579fc0', 'tags': {'proximity': {'district': {'district_id': '106f1557-4a92-41a4-9f18-40fcb90b4031', 'distance': 8}, 'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 1}}}, 'last_transferred_at': '1603251540000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1545426966000', 'operator': None}}"
